ampl.tab 2 1
Settlements	DistrictCourts	D
28741	1813	0
28741	1814	0
28741	1815	0
28741	1816	0
28741	1901	0
28741	1902	0
28741	1903	0
28741	1904	0
28741	1905	0
28741	1906	0
28741	1907	0
28741	2001	0
28741	2002	0
28741	2003	0
28741	2004	0
28741	2005	0
28741	2006	0
28741	2007	0
28741	2101	0
28741	2102	0
28741	2103	0
28741	2104	0
28741	2105	0
28741	2106	0
28741	2107	0
28741	2108	0
28741	2109	0
28741	2110	0
28741	2201	0
28741	2202	0
28741	2203	0
28741	2204	0
28741	2205	0
28741	2206	0
28741	2207	0
28741	2208	0
28741	2209	0
28741	2301	0
28741	2302	0
28741	2303	0
28741	2304	0
28741	2305	0
28741	2401	0
28741	2402	0
28741	2403	0
28741	2404	0
28741	2405	0
28741	2406	0
28741	2407	0
28741	2408	0
28741	2409	0
28741	2410	0
28741	2411	0
28741	2501	0
28741	2502	0
28741	2503	0
28741	2504	0
28741	2505	0
28741	2506	0
28741	2507	0
28741	2508	0
28741	2509	0
28741	2510	0
28741	2511	0
28741	2512	0
28741	2513	0
28741	2514	0
28741	2515	0
28741	2516	0
28741	2517	0
28741	2518	0
28741	2519	0
28741	2601	0
28741	2602	0
28741	2603	0
28741	2604	0
28741	2605	0
28741	2606	0
28741	2607	0
28741	2608	0
28741	2609	0
28741	2610	0
28741	2611	0
28741	2612	0
28741	2613	0
28741	2701	0
28741	2702	0
28741	2703	0
28741	2704	0
28741	2705	0
28741	2706	0
28741	2707	0
28741	2708	0
28741	2709	0
28741	2710	0
28741	2711	0
28741	2801	0
28741	2802	0
28741	2803	0
28741	2804	0
28741	2805	0
28741	2806	0
28741	2807	0
28741	2808	0
28741	2809	0
28741	2810	0
28741	2811	0
28741	2812	0
28741	2813	0
28741	2814	0
28741	2901	0
28741	2902	0
28741	2903	0
28741	2904	0
28741	2905	0
28741	2906	0
28741	2907	0
28741	3001	0
28741	3002	0
28741	3003	0
28741	3004	0
28741	3005	0
28741	3006	0
28741	3007	0
28741	3008	0
28741	3009	0
28741	3010	0
28741	3011	0
28741	3012	0
28741	3013	0
28741	3014	0
28741	3015	0
28741	3016	0
28741	3101	0
28741	3102	0
28741	3103	0
28741	3104	0
28741	3105	0
28741	3106	0
28741	3107	0
28741	3108	0
28741	3109	0
28741	3110	0
28741	3111	0
28741	3201	0
28741	3202	0
28741	3203	0
28741	3204	0
28741	3205	0
28741	3206	0
28741	3207	0
28741	3208	0
28741	3209	0
28741	3210	0
28741	3211	0
28741	3212	0
28741	3213	0
28741	3301	0
28741	3302	0
28741	3303	0
28741	3304	0
28741	3305	0
28741	3306	0
28741	3307	0
28741	3308	0
28741	3309	0
28741	3310	0
28741	3311	0
28741	3312	0
28741	3313	0
28741	3314	0
28741	3315	0
28741	3316	0
28741	3401	0
28741	3402	0
28741	3403	0
28741	3404	0
28741	3405	0
29405	0	0
29405	101	0
29405	102	0
29405	103	0
29405	104	0
29405	105	0
29405	106	0
29405	107	0
29405	108	0
29405	109	0
29405	110	0
29405	111	0
29405	112	0
29405	113	0
29405	114	0
29405	115	0
29405	201	0
29405	202	0
29405	203	0
29405	204	0
29405	205	0
29405	206	0
29405	207	0
29405	301	0
29405	302	0
29405	303	0
29405	304	0
29405	305	0
29405	306	0
29405	307	0
29405	308	0
29405	309	0
29405	310	0
29405	401	0
29405	402	0
29405	403	0
29405	404	0
29405	405	0
29405	406	0
29405	407	0
29405	408	0
29405	409	0
29405	501	0
29405	502	0
29405	503	0
29405	504	0
29405	505	0
29405	506	0
29405	507	0
29405	601	0
29405	602	0
29405	603	0
29405	604	0
29405	605	0
29405	606	0
29405	607	1
29405	608	0
29405	609	0
29405	610	0
29405	611	0
29405	612	0
29405	613	0
29405	614	0
29405	615	0
29405	616	0
29405	617	0
29405	618	0
29405	619	0
29405	620	0
29405	621	0
29405	622	0
29405	701	0
29405	702	0
29405	703	0
29405	704	0
29405	705	0
29405	801	0
29405	802	0
29405	803	0
29405	804	0
29405	805	0
29405	806	0
29405	807	0
29405	901	0
29405	902	0
29405	903	0
29405	904	0
29405	905	0
29405	906	0
29405	907	0
29405	908	0
29405	909	0
29405	910	0
29405	911	0
29405	912	0
29405	913	0
29405	914	0
29405	915	0
29405	1001	0
29405	1002	0
29405	1003	0
29405	1004	0
29405	1005	0
29405	1006	0
29405	1007	0
29405	1101	0
29405	1102	0
29405	1103	0
29405	1104	0
29405	1105	0
29405	1106	0
29405	1107	0
29405	1108	0
29405	1109	0
29405	1110	0
29405	1111	0
29405	1112	0
29405	1113	0
29405	1114	0
29405	1115	0
29405	1116	0
29405	1117	0
29405	1118	0
29405	1119	0
29405	1201	0
29405	1202	0
29405	1203	0
29405	1204	0
29405	1205	0
29405	1206	0
29405	1207	0
29405	1208	0
29405	1209	0
29405	1210	0
29405	1211	0
29405	1301	0
29405	1302	0
29405	1303	0
29405	1304	0
29405	1305	0
29405	1306	0
29405	1307	0
29405	1308	0
29405	1309	0
29405	1310	0
29405	1311	0
29405	1312	0
29405	1313	0
29405	1314	0
29405	1315	0
29405	1401	0
29405	1402	0
29405	1403	0
29405	1404	0
29405	1405	0
29405	1406	0
29405	1407	0
29405	1408	0
29405	1501	0
29405	1502	0
29405	1503	0
29405	1504	0
29405	1505	0
29405	1506	0
29405	1507	0
29405	1508	0
29405	1509	0
29405	1510	0
29405	1511	0
29405	1512	0
29405	1513	0
29405	1514	0
29405	1515	0
29405	1516	0
29405	1517	0
29405	1518	0
29405	1519	0
29405	1520	0
29405	1521	0
29405	1522	0
29405	1523	0
29405	1524	0
29405	1525	0
29405	1526	0
29405	1527	0
29405	1528	0
29405	1601	0
29405	1602	0
29405	1603	0
29405	1604	0
29405	1605	0
29405	1606	0
29405	1607	0
29405	1608	0
29405	1609	0
29405	1610	0
29405	1611	0
29405	1612	0
29405	1613	0
29405	1614	0
29405	1615	0
29405	1616	0
29405	1617	0
29405	1701	0
29405	1702	0
29405	1703	0
29405	1704	0
29405	1705	0
29405	1706	0
29405	1707	0
29405	1801	0
29405	1802	0
29405	1803	0
29405	1804	0
29405	1805	0
29405	1806	0
29405	1807	0
29405	1808	0
29405	1809	0
29405	1810	0
29405	1812	0
29405	1813	0
29405	1814	0
29405	1815	0
29405	1816	0
29405	1901	0
29405	1902	0
29405	1903	0
29405	1904	0
29405	1905	0
29405	1906	0
29405	1907	0
29405	2001	0
29405	2002	0
29405	2003	0
29405	2004	0
29405	2005	0
29405	2006	0
29405	2007	0
29405	2101	0
29405	2102	0
29405	2103	0
29405	2104	0
29405	2105	0
29405	2106	0
29405	2107	0
29405	2108	0
29405	2109	0
29405	2110	0
29405	2201	0
29405	2202	0
29405	2203	0
29405	2204	0
29405	2205	0
29405	2206	0
29405	2207	0
29405	2208	0
29405	2209	0
29405	2301	0
29405	2302	0
29405	2303	0
29405	2304	0
29405	2305	0
29405	2401	0
29405	2402	0
29405	2403	0
29405	2404	0
29405	2405	0
29405	2406	0
29405	2407	0
29405	2408	0
29405	2409	0
29405	2410	0
29405	2411	0
29405	2501	0
29405	2502	0
29405	2503	0
29405	2504	0
29405	2505	0
29405	2506	0
29405	2507	0
29405	2508	0
29405	2509	0
29405	2510	0
29405	2511	0
29405	2512	0
29405	2513	0
29405	2514	0
29405	2515	0
29405	2516	0
29405	2517	0
29405	2518	0
29405	2519	0
29405	2601	0
29405	2602	0
29405	2603	0
29405	2604	0
29405	2605	0
29405	2606	0
29405	2607	0
29405	2608	0
29405	2609	0
29405	2610	0
29405	2611	0
29405	2612	0
29405	2613	0
29405	2701	0
29405	2702	0
29405	2703	0
29405	2704	0
29405	2705	0
29405	2706	0
29405	2707	0
29405	2708	0
29405	2709	0
29405	2710	0
29405	2711	0
29405	2801	0
29405	2802	0
29405	2803	0
29405	2804	0
29405	2805	0
29405	2806	0
29405	2807	0
29405	2808	0
29405	2809	0
29405	2810	0
29405	2811	0
29405	2812	0
29405	2813	0
29405	2814	0
29405	2901	0
29405	2902	0
29405	2903	0
29405	2904	0
29405	2905	0
29405	2906	0
29405	2907	0
29405	3001	0
29405	3002	0
29405	3003	0
29405	3004	0
29405	3005	0
29405	3006	0
29405	3007	0
29405	3008	0
29405	3009	0
29405	3010	0
29405	3011	0
29405	3012	0
29405	3013	0
29405	3014	0
29405	3015	0
29405	3016	0
29405	3101	0
29405	3102	0
29405	3103	0
29405	3104	0
29405	3105	0
29405	3106	0
29405	3107	0
29405	3108	0
29405	3109	0
29405	3110	0
29405	3111	0
29405	3201	0
29405	3202	0
29405	3203	0
29405	3204	0
29405	3205	0
29405	3206	0
29405	3207	0
29405	3208	0
29405	3209	0
29405	3210	0
29405	3211	0
29405	3212	0
29405	3213	0
29405	3301	0
29405	3302	0
29405	3303	0
29405	3304	0
29405	3305	0
29405	3306	0
29405	3307	0
29405	3308	0
29405	3309	0
29405	3310	0
29405	3311	0
29405	3312	0
29405	3313	0
29405	3314	0
29405	3315	0
29405	3316	0
29405	3401	0
29405	3402	0
29405	3403	0
29405	3404	0
29405	3405	0
29426	0	0
29426	101	0
29426	102	0
29426	103	0
29426	104	0
29426	105	0
29426	106	0
29426	107	0
29426	108	0
29426	109	0
29426	110	0
29426	111	0
29426	112	0
29426	113	0
29426	114	0
29426	115	0
29426	201	0
29426	202	0
29426	203	0
29426	204	0
29426	205	0
29426	206	0
29426	207	0
29426	301	0
29426	302	0
29426	303	0
29426	304	0
29426	305	0
29426	306	0
29426	307	0
29426	308	0
29426	309	0
29426	310	0
29426	401	0
29426	402	0
29426	403	0
29426	404	0
29426	405	0
29426	406	0
29426	407	0
29426	408	0
29426	409	0
29426	501	0
29426	502	0
29426	503	0
29426	504	0
29426	505	0
29426	506	0
29426	507	0
29426	601	0
29426	602	0
29426	603	0
29426	604	0
29426	605	0
29426	606	0
29426	607	1
29426	608	0
29426	609	0
29426	610	0
29426	611	0
29426	612	0
29426	613	0
29426	614	0
29426	615	0
29426	616	0
29426	617	0
29426	618	0
29426	619	0
29426	620	0
29426	621	0
29426	622	0
29426	701	0
29426	702	0
29426	703	0
29426	704	0
29426	705	0
29426	801	0
29426	802	0
29426	803	0
29426	804	0
29426	805	0
29426	806	0
29426	807	0
29426	901	0
29426	902	0
29426	903	0
29426	904	0
29426	905	0
29426	906	0
29426	907	0
29426	908	0
29426	909	0
29426	910	0
29426	911	0
29426	912	0
29426	913	0
29426	914	0
29426	915	0
29426	1001	0
29426	1002	0
29426	1003	0
29426	1004	0
29426	1005	0
29426	1006	0
29426	1007	0
29426	1101	0
29426	1102	0
29426	1103	0
29426	1104	0
29426	1105	0
29426	1106	0
29426	1107	0
29426	1108	0
29426	1109	0
29426	1110	0
29426	1111	0
29426	1112	0
29426	1113	0
29426	1114	0
29426	1115	0
29426	1116	0
29426	1117	0
29426	1118	0
29426	1119	0
29426	1201	0
29426	1202	0
29426	1203	0
29426	1204	0
29426	1205	0
29426	1206	0
29426	1207	0
29426	1208	0
29426	1209	0
29426	1210	0
29426	1211	0
29426	1301	0
29426	1302	0
29426	1303	0
29426	1304	0
29426	1305	0
29426	1306	0
29426	1307	0
29426	1308	0
29426	1309	0
29426	1310	0
29426	1311	0
29426	1312	0
29426	1313	0
29426	1314	0
29426	1315	0
29426	1401	0
29426	1402	0
29426	1403	0
29426	1404	0
29426	1405	0
29426	1406	0
29426	1407	0
29426	1408	0
29426	1501	0
29426	1502	0
29426	1503	0
29426	1504	0
29426	1505	0
29426	1506	0
29426	1507	0
29426	1508	0
29426	1509	0
29426	1510	0
29426	1511	0
29426	1512	0
29426	1513	0
29426	1514	0
29426	1515	0
29426	1516	0
29426	1517	0
29426	1518	0
29426	1519	0
29426	1520	0
29426	1521	0
29426	1522	0
29426	1523	0
29426	1524	0
29426	1525	0
29426	1526	0
29426	1527	0
29426	1528	0
29426	1601	0
29426	1602	0
29426	1603	0
29426	1604	0
29426	1605	0
29426	1606	0
29426	1607	0
29426	1608	0
29426	1609	0
29426	1610	0
29426	1611	0
29426	1612	0
29426	1613	0
29426	1614	0
29426	1615	0
29426	1616	0
29426	1617	0
29426	1701	0
29426	1702	0
29426	1703	0
29426	1704	0
29426	1705	0
29426	1706	0
29426	1707	0
29426	1801	0
29426	1802	0
29426	1803	0
29426	1804	0
29426	1805	0
29426	1806	0
29426	1807	0
29426	1808	0
29426	1809	0
29426	1810	0
29426	1812	0
29426	1813	0
29426	1814	0
29426	1815	0
29426	1816	0
29426	1901	0
29426	1902	0
29426	1903	0
29426	1904	0
29426	1905	0
29426	1906	0
29426	1907	0
29426	2001	0
29426	2002	0
29426	2003	0
29426	2004	0
29426	2005	0
29426	2006	0
29426	2007	0
29426	2101	0
29426	2102	0
29426	2103	0
29426	2104	0
29426	2105	0
29426	2106	0
29426	2107	0
29426	2108	0
29426	2109	0
29426	2110	0
29426	2201	0
29426	2202	0
29426	2203	0
29426	2204	0
29426	2205	0
29426	2206	0
29426	2207	0
29426	2208	0
29426	2209	0
29426	2301	0
29426	2302	0
29426	2303	0
29426	2304	0
29426	2305	0
29426	2401	0
29426	2402	0
29426	2403	0
29426	2404	0
29426	2405	0
29426	2406	0
29426	2407	0
29426	2408	0
29426	2409	0
29426	2410	0
29426	2411	0
29426	2501	0
29426	2502	0
29426	2503	0
29426	2504	0
29426	2505	0
29426	2506	0
29426	2507	0
29426	2508	0
29426	2509	0
29426	2510	0
29426	2511	0
29426	2512	0
29426	2513	0
29426	2514	0
29426	2515	0
29426	2516	0
29426	2517	0
29426	2518	0
29426	2519	0
29426	2601	0
29426	2602	0
29426	2603	0
29426	2604	0
29426	2605	0
29426	2606	0
29426	2607	0
29426	2608	0
29426	2609	0
29426	2610	0
29426	2611	0
29426	2612	0
29426	2613	0
29426	2701	0
29426	2702	0
29426	2703	0
29426	2704	0
29426	2705	0
29426	2706	0
29426	2707	0
29426	2708	0
29426	2709	0
29426	2710	0
29426	2711	0
29426	2801	0
29426	2802	0
29426	2803	0
29426	2804	0
29426	2805	0
29426	2806	0
29426	2807	0
29426	2808	0
29426	2809	0
29426	2810	0
29426	2811	0
29426	2812	0
29426	2813	0
29426	2814	0
29426	2901	0
29426	2902	0
29426	2903	0
29426	2904	0
29426	2905	0
29426	2906	0
29426	2907	0
29426	3001	0
29426	3002	0
29426	3003	0
29426	3004	0
29426	3005	0
29426	3006	0
29426	3007	0
29426	3008	0
29426	3009	0
29426	3010	0
29426	3011	0
29426	3012	0
29426	3013	0
29426	3014	0
29426	3015	0
29426	3016	0
29426	3101	0
29426	3102	0
29426	3103	0
29426	3104	0
29426	3105	0
29426	3106	0
29426	3107	0
29426	3108	0
29426	3109	0
29426	3110	0
29426	3111	0
29426	3201	0
29426	3202	0
29426	3203	0
29426	3204	0
29426	3205	0
29426	3206	0
29426	3207	0
29426	3208	0
29426	3209	0
29426	3210	0
29426	3211	0
29426	3212	0
29426	3213	0
29426	3301	0
29426	3302	0
29426	3303	0
29426	3304	0
29426	3305	0
29426	3306	0
29426	3307	0
29426	3308	0
29426	3309	0
29426	3310	0
29426	3311	0
29426	3312	0
29426	3313	0
29426	3314	0
29426	3315	0
29426	3316	0
29426	3401	0
29426	3402	0
29426	3403	0
29426	3404	0
29426	3405	0
31463	0	0
31463	101	0
31463	102	0
31463	103	0
31463	104	0
31463	105	0
31463	106	0
31463	107	0
31463	108	0
31463	109	0
31463	110	0
31463	111	0
31463	112	0
31463	113	0
31463	114	0
31463	115	0
31463	201	0
31463	202	0
31463	203	0
31463	204	0
31463	205	0
31463	206	0
31463	207	0
31463	301	0
31463	302	0
31463	303	0
31463	304	0
31463	305	0
31463	306	0
31463	307	0
31463	308	0
31463	309	0
31463	310	0
31463	401	0
31463	402	0
31463	403	0
31463	404	0
31463	405	0
31463	406	0
31463	407	0
31463	408	0
31463	409	0
31463	501	0
31463	502	0
31463	503	0
31463	504	0
31463	505	0
31463	506	0
31463	507	0
31463	601	0
31463	602	0
31463	603	0
31463	604	0
31463	605	0
31463	606	0
31463	607	0
31463	608	0
31463	609	0
31463	610	0
31463	611	0
31463	612	0
31463	613	0
31463	614	0
31463	615	0
31463	616	0
31463	617	0
31463	618	0
31463	619	0
31463	620	0
31463	621	0
31463	622	0
31463	701	0
31463	702	0
31463	703	0
31463	704	0
31463	705	0
31463	801	0
31463	802	0
31463	803	0
31463	804	0
31463	805	0
31463	806	0
31463	807	0
31463	901	0
31463	902	0
31463	903	0
31463	904	0
31463	905	0
31463	906	0
31463	907	0
31463	908	0
31463	909	0
31463	910	0
31463	911	0
31463	912	0
31463	913	0
31463	914	0
31463	915	0
31463	1001	0
31463	1002	0
31463	1003	0
31463	1004	0
31463	1005	0
31463	1006	0
31463	1007	0
31463	1101	0
31463	1102	0
31463	1103	0
31463	1104	0
31463	1105	0
31463	1106	0
31463	1107	0
31463	1108	0
31463	1109	0
31463	1110	0
31463	1111	0
31463	1112	0
31463	1113	0
31463	1114	0
31463	1115	0
31463	1116	0
31463	1117	0
31463	1118	0
31463	1119	0
31463	1201	0
31463	1202	0
31463	1203	0
31463	1204	0
31463	1205	0
31463	1206	0
31463	1207	0
31463	1208	0
31463	1209	0
31463	1210	0
31463	1211	0
31463	1301	0
31463	1302	0
31463	1303	0
31463	1304	0
31463	1305	0
31463	1306	0
31463	1307	0
31463	1308	0
31463	1309	0
31463	1310	0
31463	1311	0
31463	1312	0
31463	1313	0
31463	1314	0
31463	1315	0
31463	1401	0
31463	1402	0
31463	1403	0
31463	1404	0
31463	1405	0
31463	1406	0
31463	1407	0
31463	1408	0
31463	1501	0
31463	1502	0
31463	1503	0
31463	1504	0
31463	1505	0
31463	1506	0
31463	1507	0
31463	1508	0
31463	1509	0
31463	1510	0
31463	1511	0
31463	1512	0
31463	1513	0
31463	1514	0
31463	1515	0
31463	1516	0
31463	1517	0
31463	1518	0
31463	1519	0
31463	1520	0
31463	1521	0
31463	1522	0
31463	1523	0
31463	1524	0
31463	1525	0
31463	1526	0
31463	1527	0
31463	1528	0
31463	1601	0
31463	1602	0
31463	1603	0
31463	1604	0
31463	1605	0
31463	1606	0
31463	1607	0
31463	1608	0
31463	1609	0
31463	1610	0
31463	1611	0
31463	1612	0
31463	1613	0
31463	1614	0
31463	1615	0
31463	1616	0
31463	1617	0
31463	1701	0
31463	1702	0
31463	1703	0
31463	1704	0
31463	1705	0
31463	1706	1
31463	1707	0
31463	1801	0
31463	1802	0
31463	1803	0
31463	1804	0
31463	1805	0
31463	1806	0
31463	1807	0
31463	1808	0
31463	1809	0
31463	1810	0
31463	1812	0
31463	1813	0
31463	1814	0
31463	1815	0
31463	1816	0
31463	1901	0
31463	1902	0
31463	1903	0
31463	1904	0
31463	1905	0
31463	1906	0
31463	1907	0
31463	2001	0
31463	2002	0
31463	2003	0
31463	2004	0
31463	2005	0
31463	2006	0
31463	2007	0
31463	2101	0
31463	2102	0
31463	2103	0
31463	2104	0
31463	2105	0
31463	2106	0
31463	2107	0
31463	2108	0
31463	2109	0
31463	2110	0
31463	2201	0
31463	2202	0
31463	2203	0
31463	2204	0
31463	2205	0
31463	2206	0
31463	2207	0
31463	2208	0
31463	2209	0
31463	2301	0
31463	2302	0
31463	2303	0
31463	2304	0
31463	2305	0
31463	2401	0
31463	2402	0
31463	2403	0
31463	2404	0
31463	2405	0
31463	2406	0
31463	2407	0
31463	2408	0
31463	2409	0
31463	2410	0
31463	2411	0
31463	2501	0
31463	2502	0
31463	2503	0
31463	2504	0
31463	2505	0
31463	2506	0
31463	2507	0
31463	2508	0
31463	2509	0
31463	2510	0
31463	2511	0
31463	2512	0
31463	2513	0
31463	2514	0
31463	2515	0
31463	2516	0
31463	2517	0
31463	2518	0
31463	2519	0
31463	2601	0
31463	2602	0
31463	2603	0
31463	2604	0
31463	2605	0
31463	2606	0
31463	2607	0
31463	2608	0
31463	2609	0
31463	2610	0
31463	2611	0
31463	2612	0
31463	2613	0
31463	2701	0
31463	2702	0
31463	2703	0
31463	2704	0
31463	2705	0
31463	2706	0
31463	2707	0
31463	2708	0
31463	2709	0
31463	2710	0
31463	2711	0
31463	2801	0
31463	2802	0
31463	2803	0
31463	2804	0
31463	2805	0
31463	2806	0
31463	2807	0
31463	2808	0
31463	2809	0
31463	2810	0
31463	2811	0
31463	2812	0
31463	2813	0
31463	2814	0
31463	2901	0
31463	2902	0
31463	2903	0
31463	2904	0
31463	2905	0
31463	2906	0
31463	2907	0
31463	3001	0
31463	3002	0
31463	3003	0
31463	3004	0
31463	3005	0
31463	3006	0
31463	3007	0
31463	3008	0
31463	3009	0
31463	3010	0
31463	3011	0
31463	3012	0
31463	3013	0
31463	3014	0
31463	3015	0
31463	3016	0
31463	3101	0
31463	3102	0
31463	3103	0
31463	3104	0
31463	3105	0
31463	3106	0
31463	3107	0
31463	3108	0
31463	3109	0
31463	3110	0
31463	3111	0
31463	3201	0
31463	3202	0
31463	3203	0
31463	3204	0
31463	3205	0
31463	3206	0
31463	3207	0
31463	3208	0
31463	3209	0
31463	3210	0
31463	3211	0
31463	3212	0
31463	3213	0
31463	3301	0
31463	3302	0
31463	3303	0
31463	3304	0
31463	3305	0
31463	3306	0
31463	3307	0
31463	3308	0
31463	3309	0
31463	3310	0
31463	3311	0
31463	3312	0
31463	3313	0
31463	3314	0
31463	3315	0
31463	3316	0
31463	3401	0
31463	3402	0
31463	3403	0
31463	3404	0
31463	3405	0
34972	0	0
34972	101	0
34972	102	0
34972	103	0
34972	104	0
34972	105	0
34972	106	0
34972	107	0
34972	108	0
34972	109	0
34972	110	0
34972	111	0
34972	112	0
34972	113	0
34972	114	0
34972	115	0
34972	201	0
34972	202	0
34972	203	0
34972	204	0
34972	205	0
34972	206	0
34972	207	0
34972	301	0
34972	302	0
34972	303	0
34972	304	0
34972	305	0
34972	306	0
34972	307	0
34972	308	0
34972	309	0
34972	310	0
34972	401	0
34972	402	0
34972	403	0
34972	404	0
34972	405	0
34972	406	0
34972	407	0
34972	408	0
34972	409	0
34972	501	0
34972	502	0
34972	503	0
34972	504	0
34972	505	0
34972	506	0
34972	507	0
34972	601	0
34972	602	0
34972	603	0
34972	604	0
34972	605	0
34972	606	0
34972	607	0
34972	608	0
34972	609	0
34972	610	0
34972	611	0
34972	612	0
34972	613	0
34972	614	0
34972	615	0
34972	616	0
34972	617	0
34972	618	0
34972	619	0
34972	620	0
34972	621	0
34972	622	0
34972	701	0
34972	702	0
34972	703	0
34972	704	0
34972	705	0
34972	801	0
34972	802	0
34972	803	0
34972	804	0
34972	805	0
34972	806	0
34972	807	0
34972	901	0
34972	902	0
34972	903	0
34972	904	0
34972	905	0
34972	906	0
34972	907	0
34972	908	0
34972	909	0
34972	910	0
34972	911	0
34972	912	0
34972	913	0
34972	914	0
34972	915	0
34972	1001	0
34972	1002	0
34972	1003	0
34972	1004	0
34972	1005	0
34972	1006	0
34972	1007	0
34972	1101	0
34972	1102	0
34972	1103	0
34972	1104	0
34972	1105	0
34972	1106	0
34972	1107	0
34972	1108	0
34972	1109	0
34972	1110	0
34972	1111	0
34972	1112	0
34972	1113	0
34972	1114	0
34972	1115	0
34972	1116	0
34972	1117	0
34972	1118	0
34972	1119	0
34972	1201	0
34972	1202	0
34972	1203	0
34972	1204	0
34972	1205	0
34972	1206	0
34972	1207	0
34972	1208	0
34972	1209	0
34972	1210	0
34972	1211	0
34972	1301	0
34972	1302	0
34972	1303	0
34972	1304	0
34972	1305	0
34972	1306	0
34972	1307	0
34972	1308	0
34972	1309	0
34972	1310	0
34972	1311	0
34972	1312	0
34972	1313	0
34972	1314	0
34972	1315	0
34972	1401	0
34972	1402	0
34972	1403	0
34972	1404	0
34972	1405	0
34972	1406	0
34972	1407	0
34972	1408	0
34972	1501	0
34972	1502	0
34972	1503	0
34972	1504	0
34972	1505	0
34972	1506	0
34972	1507	0
34972	1508	0
34972	1509	0
34972	1510	0
34972	1511	0
34972	1512	0
34972	1513	0
34972	1514	0
34972	1515	0
34972	1516	0
34972	1517	0
34972	1518	0
34972	1519	0
34972	1520	0
34972	1521	0
34972	1522	0
34972	1523	0
34972	1524	0
34972	1525	0
34972	1526	0
34972	1527	0
34972	1528	0
34972	1601	0
34972	1602	0
34972	1603	0
34972	1604	0
34972	1605	0
34972	1606	0
34972	1607	0
34972	1608	0
34972	1609	0
34972	1610	0
34972	1611	0
34972	1612	0
34972	1613	0
34972	1614	0
34972	1615	0
34972	1616	0
34972	1617	0
34972	1701	0
34972	1702	0
34972	1703	0
34972	1704	0
34972	1705	0
34972	1706	1
34972	1707	0
34972	1801	0
34972	1802	0
34972	1803	0
34972	1804	0
34972	1805	0
34972	1806	0
34972	1807	0
34972	1808	0
34972	1809	0
34972	1810	0
34972	1812	0
34972	1813	0
34972	1814	0
34972	1815	0
34972	1816	0
34972	1901	0
34972	1902	0
34972	1903	0
34972	1904	0
34972	1905	0
34972	1906	0
34972	1907	0
34972	2001	0
34972	2002	0
34972	2003	0
34972	2004	0
34972	2005	0
34972	2006	0
34972	2007	0
34972	2101	0
34972	2102	0
34972	2103	0
34972	2104	0
34972	2105	0
34972	2106	0
34972	2107	0
34972	2108	0
34972	2109	0
34972	2110	0
34972	2201	0
34972	2202	0
34972	2203	0
34972	2204	0
34972	2205	0
34972	2206	0
34972	2207	0
34972	2208	0
34972	2209	0
34972	2301	0
34972	2302	0
34972	2303	0
34972	2304	0
34972	2305	0
34972	2401	0
34972	2402	0
34972	2403	0
34972	2404	0
34972	2405	0
34972	2406	0
34972	2407	0
34972	2408	0
34972	2409	0
34972	2410	0
34972	2411	0
34972	2501	0
34972	2502	0
34972	2503	0
34972	2504	0
34972	2505	0
34972	2506	0
34972	2507	0
34972	2508	0
34972	2509	0
34972	2510	0
34972	2511	0
34972	2512	0
34972	2513	0
34972	2514	0
34972	2515	0
34972	2516	0
34972	2517	0
34972	2518	0
34972	2519	0
34972	2601	0
34972	2602	0
34972	2603	0
34972	2604	0
34972	2605	0
34972	2606	0
34972	2607	0
34972	2608	0
34972	2609	0
34972	2610	0
34972	2611	0
34972	2612	0
34972	2613	0
34972	2701	0
34972	2702	0
34972	2703	0
34972	2704	0
34972	2705	0
34972	2706	0
34972	2707	0
34972	2708	0
34972	2709	0
34972	2710	0
34972	2711	0
34972	2801	0
34972	2802	0
34972	2803	0
34972	2804	0
34972	2805	0
34972	2806	0
34972	2807	0
34972	2808	0
34972	2809	0
34972	2810	0
34972	2811	0
34972	2812	0
34972	2813	0
34972	2814	0
34972	2901	0
34972	2902	0
34972	2903	0
34972	2904	0
34972	2905	0
34972	2906	0
34972	2907	0
34972	3001	0
34972	3002	0
34972	3003	0
34972	3004	0
34972	3005	0
34972	3006	0
34972	3007	0
34972	3008	0
34972	3009	0
34972	3010	0
34972	3011	0
34972	3012	0
34972	3013	0
34972	3014	0
34972	3015	0
34972	3016	0
34972	3101	0
34972	3102	0
34972	3103	0
34972	3104	0
34972	3105	0
34972	3106	0
34972	3107	0
34972	3108	0
34972	3109	0
34972	3110	0
34972	3111	0
34972	3201	0
34972	3202	0
34972	3203	0
34972	3204	0
34972	3205	0
34972	3206	0
34972	3207	0
34972	3208	0
34972	3209	0
34972	3210	0
34972	3211	0
34972	3212	0
34972	3213	0
34972	3301	0
34972	3302	0
34972	3303	0
34972	3304	0
34972	3305	0
34972	3306	0
34972	3307	0
34972	3308	0
34972	3309	0
34972	3310	0
34972	3311	0
34972	3312	0
34972	3313	0
34972	3314	0
34972	3315	0
34972	3316	0
34972	3401	0
34972	3402	0
34972	3403	0
34972	3404	0
34972	3405	0
36322	0	0
36322	101	0
36322	102	0
36322	103	0
36322	104	0
36322	105	0
36322	106	0
36322	107	0
36322	108	0
36322	109	1
36322	110	0
36322	111	0
36322	112	0
36322	113	0
36322	114	0
36322	115	0
36322	201	0
36322	202	0
36322	203	0
36322	204	0
36322	205	0
36322	206	0
36322	207	0
36322	301	0
