OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
15183,Yale POP_MASTER,MMR-350,NA,0,DYK-MMR-350,432,Dari,1,2622.614014,33.6462,66.9398,DYK,MMR,Yargay,2209,Miramor,???????,Daykundi,???????,22
15184,Yale POP_MASTER,MMR-354,NA,0,DYK-MMR-354,415,Dari,1,2686.850098,33.8463,66.8299,DYK,MMR,Zagh Murda,2209,Miramor,???????,Daykundi,???????,22
15185,Yale POP_MASTER,MMR-356,NA,0,DYK-MMR-356,610,Dari,1,2556.678955,33.8969,66.617,DYK,MMR,Zamin Daraz (nicha),2209,Miramor,???????,Daykundi,???????,22
15186,Yale POP_MASTER,MMR-357,NA,0,DYK-MMR-357,59,Dari,1,1957.650024,33.7316,66.7182,DYK,MMR,Zanguyak,2209,Miramor,???????,Daykundi,???????,22
15187,Yale POP_MASTER,MMR-358,NA,0,DYK-MMR-358,342,Dari,1,2100.363037,33.8283,66.6933,DYK,MMR,Zanjuk,2209,Miramor,???????,Daykundi,???????,22
15188,Yale POP_MASTER,MMR-359,NA,0,DYK-MMR-359,70,Dari,1,2574.876953,33.9073,66.6256,DYK,MMR,Zard Gulak,2209,Miramor,???????,Daykundi,???????,22
15189,Yale POP_MASTER,MMR-360,NA,0,DYK-MMR-360,52,Dari,1,2858.531982,33.9519,66.8079,DYK,MMR,Zard Paitow,2209,Miramor,???????,Daykundi,???????,22
15190,Yale POP_MASTER,MMR-361,NA,0,DYK-MMR-361,182,Dari,1,2626.904053,33.8833,66.8422,DYK,MMR,Zirat,2209,Miramor,???????,Daykundi,???????,22
15191,Yale POP_MASTER,MMR-364,NA,0,DYK-MMR-364,50,Pashto,2,3005.39502,33.9379,66.7381,DYK,MMR,Zubaida,2209,Miramor,???????,Daykundi,???????,22
15192,Yale POP_MASTER,MMR-365,District,1,DYK-MMR-365,100,Dari,1,2278.908936,33.8033,66.7802,DYK,MMR,Miramor,2209,Miramor,???????,Daykundi,???????,22
15193,USAID AIDVillageView,NWR-013,NA,0,GZN-NWR-013,0,Dari,1,3109.364014,33.7933,67.3692,GZN,NWR,Kharsmidu,1112,Nawur,????,Ghazni,????,11
15194,CSO AIMS Villages (ACSOR),NWR-057,NA,0,GZN-NWR-057,164,Dari,1,3196.781006,33.94732,67.33622,GZN,NWR,Jow Qoul (1),1112,Nawur,????,Ghazni,????,11
15195,CSO AIMS Villages (ACSOR),NWR-072,NA,0,GZN-NWR-072,356,Dari,1,2920.89209,33.70336,67.46156,GZN,NWR,Meiyana (1),1112,Nawur,????,Ghazni,????,11
15196,CSO AIMS Villages (ACSOR),NWR-081,NA,0,GZN-NWR-081,174,Dari,1,2960.366943,33.67079,67.45202,GZN,NWR,Ra Qoul,1112,Nawur,????,Ghazni,????,11
15197,CSO AIMS Villages (ACSOR),NWR-082,NA,0,GZN-NWR-082,169,Dari,1,3111.407959,33.96161,67.36213,GZN,NWR,Raqoul,1112,Nawur,????,Ghazni,????,11
15198,CSO AIMS Villages (ACSOR),NWR-091,NA,0,GZN-NWR-091,81,Dari,1,3043.811035,33.73935,67.51175,GZN,NWR,Sar Toop (1),1112,Nawur,????,Ghazni,????,11
15199,CSO AIMS Villages (ACSOR),NWR-099,NA,0,GZN-NWR-099,219,Dari,1,2962.928955,33.73608,67.41045,GZN,NWR,Shena (1),1112,Nawur,????,Ghazni,????,11
15200,CSO AIMS Villages (ACSOR),NWR-105,NA,0,GZN-NWR-105,250,Dari,1,2876.521973,33.7136,67.40489,GZN,NWR,Talkhak (1),1112,Nawur,????,Ghazni,????,11
15201,CSO AIMS Villages (ACSOR),NWR-106,NA,0,GZN-NWR-106,488,Dari,1,2693.053955,33.9728,67.39671,GZN,NWR,Talkhak (2),1112,Nawur,????,Ghazni,????,11
15202,CSO AIMS Villages (ACSOR),NWR-110,NA,0,GZN-NWR-110,135,Dari,1,3229.301025,33.83898,67.4614,GZN,NWR,Zard Tala (1),1112,Nawur,????,Ghazni,????,11
15203,USAID AIDVillageView,AJN-009,NA,0,GZN-AJN-009,0,Dari,1,2807.61499,33.6517,67.3716,GZN,AJN,Nawrak,1116,Ajrestan,???????,Ghazni,????,11
15204,USAID AIDVillageView,AJN-017,NA,0,GZN-AJN-017,0,Dari,1,3119.551025,33.6408,67.432,GZN,AJN,Sokhtay,1116,Ajrestan,???????,Ghazni,????,11
15205,CSO AIMS Villages (ACSOR),MMR-019,NA,0,DYK-MMR-019,232,Dari,1,2750.856934,33.8736,67.20521,DYK,MMR,Changhuri,2209,Miramor,???????,Daykundi,???????,22
15206,CSO AIMS Villages (ACSOR),MMR-017,NA,0,DYK-MMR-017,0,Dari,1,3133.814941,33.8886,67.33526,DYK,MMR,Barikak (1),2209,Miramor,???????,Daykundi,???????,22
15207,CSO AIMS Villages (ACSOR),MMR-050,NA,0,DYK-MMR-050,41,Dari,1,2139.299072,33.92448,67.22468,DYK,MMR,Sar Sang (3),2209,Miramor,???????,Daykundi,???????,22
15208,CSO AIMS Villages (ACSOR),MMR-066,NA,0,DYK-MMR-066,0,Dari,1,2855.156006,33.88989,67.31989,DYK,MMR,Ulumqol,2209,Miramor,???????,Daykundi,???????,22
15209,CSO AIMS Villages (ACSOR),MMR-028,NA,0,DYK-MMR-028,0,Dari,1,2907.450928,33.86775,67.27715,DYK,MMR,Esrak,2209,Miramor,???????,Daykundi,???????,22
15210,CSO AIMS Villages (ACSOR),MMR-054,NA,0,DYK-MMR-054,0,Dari,1,2851.585938,33.88957,67.17667,DYK,MMR,Sare Eskoh,2209,Miramor,???????,Daykundi,???????,22
15211,CSO AIMS Villages (ACSOR),MMR-060,NA,0,DYK-MMR-060,76,Dari,1,2839.072998,33.84134,67.1484,DYK,MMR,Sib Zar,2209,Miramor,???????,Daykundi,???????,22
15212,USAID AIDVillageView,MTN-002,NA,0,GZN-MTN-002,0,Dari,1,3233.471924,33.4683,67.4265,GZN,MTN,Balandak Radzi,1117,Malestan,???????,Ghazni,????,11
15213,USAID AIDVillageView,MTN-015,NA,0,GZN-MTN-015,0,Dari,1,3433.243896,33.5316,67.4424,GZN,MTN,Dala,1117,Malestan,???????,Ghazni,????,11
15214,USAID AIDVillageView,MTN-023,NA,0,GZN-MTN-023,0,Dari,1,3064.010986,33.4541,67.3918,GZN,MTN,Machra,1117,Malestan,???????,Ghazni,????,11
15215,USAID AIDVillageView,MTN-044,NA,0,GZN-MTN-044,0,Dari,1,3293.610107,33.5119,67.5576,GZN,MTN,Surkhkangak,1117,Malestan,???????,Ghazni,????,11
15216,CSO AIMS Villages (ACSOR),MTN-048,NA,0,GZN-MTN-048,100,Dari,1,2974.843018,33.4491,67.4486,GZN,MTN,Balaq Sayida,1117,Malestan,???????,Ghazni,????,11
15217,CSO AIMS Villages (ACSOR),MTN-067,NA,0,GZN-MTN-067,357,Dari,1,3079.49292,33.47446,67.39488,GZN,MTN,Kata Dahi (3),1117,Malestan,???????,Ghazni,????,11
15218,CSO AIMS Villages (ACSOR),MTN-081,NA,0,GZN-MTN-081,161,Dari,1,3213.403076,33.53829,67.58326,GZN,MTN,Sang Dahi (1),1117,Malestan,???????,Ghazni,????,11
15219,CSO AIMS Villages (ACSOR),MTN-082,NA,0,GZN-MTN-082,164,Dari,1,3026.172119,33.46805,67.38469,GZN,MTN,Sang Dahi (2),1117,Malestan,???????,Ghazni,????,11
15220,USAID AIDVillageView,MTN-008,NA,0,GZN-MTN-008,0,Dari,1,2963.134033,33.3995,67.3123,GZN,MTN,Belandak,1117,Malestan,???????,Ghazni,????,11
15221,USAID AIDVillageView,MTN-013,NA,0,GZN-MTN-013,0,Dari,1,2998.037109,33.4085,67.4005,GZN,MTN,Dahanbasar,1117,Malestan,???????,Ghazni,????,11
15222,USAID AIDVillageView,MTN-035,NA,0,GZN-MTN-035,0,Dari,1,2868.076904,33.4252,67.3458,GZN,MTN,Qalay Nawerquzi,1117,Malestan,???????,Ghazni,????,11
15223,CSO AIMS Villages (ACSOR),MTN-051,NA,0,GZN-MTN-051,195,Dari,1,3044.773926,33.44878,67.37525,GZN,MTN,Baraike (3),1117,Malestan,???????,Ghazni,????,11
15224,CSO AIMS Villages (ACSOR),MTN-056,NA,0,GZN-MTN-056,124,Dari,1,2915.268066,33.42661,67.32032,GZN,MTN,Gardan (1),1117,Malestan,???????,Ghazni,????,11
15225,CSO AIMS Villages (ACSOR),MTN-068,NA,0,GZN-MTN-068,46,Dari,1,3151.371094,33.46762,67.37144,GZN,MTN,Kohna Dahi (1),1117,Malestan,???????,Ghazni,????,11
15226,CSO AIMS Villages (ACSOR),MTN-075,NA,0,GZN-MTN-075,313,Dari,1,2987.904053,33.4017,67.3016,GZN,MTN,Neizar,1117,Malestan,???????,Ghazni,????,11
15227,CSO AIMS Villages (ACSOR),MTN-080,NA,0,GZN-MTN-080,373,Dari,1,2935.589111,33.40321,67.31026,GZN,MTN,Qara (2),1117,Malestan,???????,Ghazni,????,11
15228,CSO AIMS Villages (ACSOR),MTN-092,NA,0,GZN-MTN-092,523,Dari,1,3041.426025,33.41361,67.29779,GZN,MTN,Walangak (2),1117,Malestan,???????,Ghazni,????,11
15229,CSO AIMS Villages (ACSOR),MMR-024,NA,0,DYK-MMR-024,0,Dari,1,2545.236084,33.72841,67.06925,DYK,MMR,Dehe Naw (1),2209,Miramor,???????,Daykundi,???????,22
15230,CSO AIMS Villages (ACSOR),MMR-057,NA,0,DYK-MMR-057,0,Dari,1,2410.163086,33.75064,67.06281,DYK,MMR,Shayna,2209,Miramor,???????,Daykundi,???????,22
15231,Yale POP_MASTER,NWR-130,NA,0,GZN-NWR-130,131,Dari,1,3053.24707,33.9672,67.3384,GZN,NWR,Bab Cha,1112,Nawur,????,Ghazni,????,11
15232,Yale POP_MASTER,NWR-155,NA,0,GZN-NWR-155,111,Dari,1,3031.939941,33.7612,67.5247,GZN,NWR,Barak Jowi,1112,Nawur,????,Ghazni,????,11
15233,Yale POP_MASTER,NWR-165,NA,0,GZN-NWR-165,31,Dari,1,3317.023926,33.8599,67.4448,GZN,NWR,Bolandak,1112,Nawur,????,Ghazni,????,11
15234,Yale POP_MASTER,NWR-172,NA,0,GZN-NWR-172,241,Dari,1,3015.871094,33.7498,67.5207,GZN,NWR,Chal,1112,Nawur,????,Ghazni,????,11
15235,Yale POP_MASTER,NWR-173,NA,0,GZN-NWR-173,91,Dari,1,2644.291992,33.974,67.4078,GZN,NWR,Chamandi,1112,Nawur,????,Ghazni,????,11
15236,Yale POP_MASTER,NWR-179,NA,0,GZN-NWR-179,135,Dari,1,3216.073975,33.8601,67.4533,GZN,NWR,Chi Je,1112,Nawur,????,Ghazni,????,11
15237,Yale POP_MASTER,NWR-184,NA,0,GZN-NWR-184,243,Dari,1,2842.308105,33.6905,67.3976,GZN,NWR,Dadi,1112,Nawur,????,Ghazni,????,11
15238,Yale POP_MASTER,NWR-190,NA,0,GZN-NWR-190,165,Dari,1,2710.775879,33.9747,67.4222,GZN,NWR,Dahan Now,1112,Nawur,????,Ghazni,????,11
15239,Yale POP_MASTER,NWR-199,NA,0,GZN-NWR-199,271,Dari,1,2821.592041,33.682,67.3738,GZN,NWR,Dahana Raqoul,1112,Nawur,????,Ghazni,????,11
15240,Yale POP_MASTER,NWR-208,NA,0,GZN-NWR-208,110,Dari,1,2956.053955,33.9696,67.4184,GZN,NWR,Degri,1112,Nawur,????,Ghazni,????,11
15241,Yale POP_MASTER,NWR-225,NA,0,GZN-NWR-225,45,Dari,1,3227.254883,33.9518,67.3277,GZN,NWR,Gardak,1112,Nawur,????,Ghazni,????,11
15242,Yale POP_MASTER,NWR-226,NA,0,GZN-NWR-226,94,Dari,1,3082.589111,33.7616,67.5319,GZN,NWR,Gardan Bair Dahi,1112,Nawur,????,Ghazni,????,11
15243,Yale POP_MASTER,NWR-239,NA,0,GZN-NWR-239,207,Dari,1,3081.22998,33.9497,67.3065,GZN,NWR,Ghalo,1112,Nawur,????,Ghazni,????,11
15244,Yale POP_MASTER,NWR-257,NA,0,GZN-NWR-257,223,Dari,1,2985.024902,33.745,67.4049,GZN,NWR,Gow Murda (1),1112,Nawur,????,Ghazni,????,11
15245,Yale POP_MASTER,NWR-259,NA,0,GZN-NWR-259,100,Dari,1,3274.283936,33.9392,67.316,GZN,NWR,Gulchenda Bala,1112,Nawur,????,Ghazni,????,11
15246,Yale POP_MASTER,NWR-260,NA,0,GZN-NWR-260,61,Dari,1,3097.895996,33.9481,67.3166,GZN,NWR,Gulchenda Payen,1112,Nawur,????,Ghazni,????,11
15247,Yale POP_MASTER,NWR-267,NA,0,GZN-NWR-267,352,Dari,1,2933.814941,33.6784,67.4423,GZN,NWR,Jabgena,1112,Nawur,????,Ghazni,????,11
15248,Yale POP_MASTER,NWR-272,NA,0,GZN-NWR-272,60,Dari,1,3134.970947,33.7455,67.3717,GZN,NWR,Jar Ghani,1112,Nawur,????,Ghazni,????,11
15249,Yale POP_MASTER,NWR-294,NA,0,GZN-NWR-294,79,Dari,1,3156.934082,33.9787,67.3628,GZN,NWR,Kaznak Murda,1112,Nawur,????,Ghazni,????,11
15250,Yale POP_MASTER,NWR-297,NA,0,GZN-NWR-297,225,Dari,1,3211.197998,33.8021,67.3934,GZN,NWR,Khak Folad,1112,Nawur,????,Ghazni,????,11
15251,Yale POP_MASTER,NWR-306,NA,0,GZN-NWR-306,335,Dari,1,2886.108887,33.7012,67.4438,GZN,NWR,Kohna Asiyab,1112,Nawur,????,Ghazni,????,11
15252,Yale POP_MASTER,NWR-308,NA,0,GZN-NWR-308,212,Dari,1,3010.034912,33.743,67.5151,GZN,NWR,Kohna Dahi,1112,Nawur,????,Ghazni,????,11
15253,Yale POP_MASTER,NWR-329,NA,0,GZN-NWR-329,548,Dari,1,2901.524902,33.687,67.4339,GZN,NWR,Mohammad Yar,1112,Nawur,????,Ghazni,????,11
15254,Yale POP_MASTER,NWR-342,NA,0,GZN-NWR-342,33,Dari,1,3109.184082,33.9797,67.3514,GZN,NWR,Noorak,1112,Nawur,????,Ghazni,????,11
15255,Yale POP_MASTER,NWR-370,NA,0,GZN-NWR-370,69,Dari,1,3095.604004,33.9666,67.3674,GZN,NWR,Qabzar,1112,Nawur,????,Ghazni,????,11
15256,Yale POP_MASTER,NWR-531,NA,0,GZN-NWR-531,704,Dari,1,2961.586914,33.7298,67.4885,GZN,NWR,Zair Terak,1112,Nawur,????,Ghazni,????,11
15257,Yale POP_MASTER,NWR-413,NA,0,GZN-NWR-413,153,Dari,1,2996.522949,33.7399,67.4201,GZN,NWR,Qatgha,1112,Nawur,????,Ghazni,????,11
15258,Yale POP_MASTER,NWR-434,NA,0,GZN-NWR-434,190,Dari,1,3003.049072,33.7424,67.5091,GZN,NWR,Rabat,1112,Nawur,????,Ghazni,????,11
15259,Yale POP_MASTER,NWR-435,NA,0,GZN-NWR-435,121,Dari,1,3001.199951,33.958,67.3143,GZN,NWR,Radar Madani,1112,Nawur,????,Ghazni,????,11
15260,Yale POP_MASTER,NWR-440,NA,0,GZN-NWR-440,485,Dari,1,3031.719971,33.7809,67.4685,GZN,NWR,Sabzak,1112,Nawur,????,Ghazni,????,11
15261,Yale POP_MASTER,NWR-444,NA,0,GZN-NWR-444,484,Dari,1,2855.304932,33.6929,67.4192,GZN,NWR,Sang Almas,1112,Nawur,????,Ghazni,????,11
15262,Yale POP_MASTER,NWR-466,NA,0,GZN-NWR-466,231,Dari,1,3095.197021,33.8745,67.4681,GZN,NWR,Sar Somuch,1112,Nawur,????,Ghazni,????,11
15263,Yale POP_MASTER,NWR-470,NA,0,GZN-NWR-470,121,Dari,1,2894.563965,33.9766,67.3769,GZN,NWR,Sewak,1112,Nawur,????,Ghazni,????,11
15264,Yale POP_MASTER,NWR-490,NA,0,GZN-NWR-490,41,Dari,1,2911.981934,33.969,67.4265,GZN,NWR,Shast Moy,1112,Nawur,????,Ghazni,????,11
15265,Yale POP_MASTER,NWR-511,NA,0,GZN-NWR-511,418,Dari,1,2947.88208,33.7506,67.4294,GZN,NWR,Tala,1112,Nawur,????,Ghazni,????,11
15266,Yale POP_MASTER,NWR-513,NA,0,GZN-NWR-513,96,Dari,1,2637.321045,33.9954,67.3918,GZN,NWR,Tanha Qeshlaq,1112,Nawur,????,Ghazni,????,11
15267,Yale POP_MASTER,MMR-071,NA,0,DYK-MMR-071,289,Dari,1,3649.1521,33.8411,67.3198,DYK,MMR,Ab Zawara Ali,2209,Miramor,???????,Daykundi,???????,22
15268,Yale POP_MASTER,MMR-080,NA,0,DYK-MMR-080,87,Hazaragi,8,2643.300049,33.9263,67.2535,DYK,MMR,Ali Dost,2209,Miramor,???????,Daykundi,???????,22
15269,Yale POP_MASTER,MMR-099,NA,0,DYK-MMR-099,170,Dari,1,2897.009033,33.8894,67.3069,DYK,MMR,Awlum Qul,2209,Miramor,???????,Daykundi,???????,22
15270,Yale POP_MASTER,MMR-122,NA,0,DYK-MMR-122,66,Hazaragi,8,2629.485107,33.9356,67.2583,DYK,MMR,Brandara,2209,Miramor,???????,Daykundi,???????,22
15271,Yale POP_MASTER,MMR-128,NA,0,DYK-MMR-128,73,Dari,1,3086.302002,33.9054,67.3313,DYK,MMR,Chi Ji,2209,Miramor,???????,Daykundi,???????,22
15272,Yale POP_MASTER,MMR-129,NA,0,DYK-MMR-129,128,Dari,1,2752.12793,33.8819,67.3122,DYK,MMR,Chukari Jowi,2209,Miramor,???????,Daykundi,???????,22
15273,Yale POP_MASTER,MMR-133,NA,0,DYK-MMR-133,17,Dari,1,2614.899902,33.8781,67.2722,DYK,MMR,Dahan Hessarak,2209,Miramor,???????,Daykundi,???????,22
15274,Yale POP_MASTER,MMR-149,NA,0,DYK-MMR-149,104,Dari,1,3225.324951,33.8539,67.3258,DYK,MMR,Dandab,2209,Miramor,???????,Daykundi,???????,22
15275,Yale POP_MASTER,MMR-153,NA,0,DYK-MMR-153,261,Dari,1,3079.333984,33.9015,67.3244,DYK,MMR,Dari Firakh,2209,Miramor,???????,Daykundi,???????,22
15276,Yale POP_MASTER,MMR-159,NA,0,DYK-MMR-159,203,Dari,1,2898.208008,33.8904,67.3264,DYK,MMR,Do Abi,2209,Miramor,???????,Daykundi,???????,22
15277,Yale POP_MASTER,MMR-174,NA,0,DYK-MMR-174,109,Dari,1,3259.981934,33.9001,67.3403,DYK,MMR,Guldichaka,2209,Miramor,???????,Daykundi,???????,22
15278,Yale POP_MASTER,MMR-189,NA,0,DYK-MMR-189,90,Dari,1,3253.48291,33.892,67.3524,DYK,MMR,Ju Falal,2209,Miramor,???????,Daykundi,???????,22
15279,Yale POP_MASTER,MMR-197,NA,0,DYK-MMR-197,60,Dari,1,2843.48291,33.8873,67.2886,DYK,MMR,Kata Sang,2209,Miramor,???????,Daykundi,???????,22
15280,Yale POP_MASTER,MMR-204,NA,0,DYK-MMR-204,734,Dari,1,2792.584961,33.9172,67.2847,DYK,MMR,Khowja Ghar,2209,Miramor,???????,Daykundi,???????,22
15281,Yale POP_MASTER,MMR-208,NA,0,DYK-MMR-208,278,Dari,1,2653.699951,33.8755,67.298,DYK,MMR,Khushk Rud,2209,Miramor,???????,Daykundi,???????,22
15282,Yale POP_MASTER,MMR-217,NA,0,DYK-MMR-217,19,Dari,1,2782.916992,33.8697,67.3055,DYK,MMR,Kuhna Nawa,2209,Miramor,???????,Daykundi,???????,22
15283,Yale POP_MASTER,MMR-265,NA,0,DYK-MMR-265,544,Dari,1,3070.961914,33.9259,67.3002,DYK,MMR,Qoul Banda,2209,Miramor,???????,Daykundi,???????,22
15284,Yale POP_MASTER,MMR-266,NA,0,DYK-MMR-266,16,Dari,1,2626.733887,33.8755,67.2904,DYK,MMR,Qouli Zar,2209,Miramor,???????,Daykundi,???????,22
15285,Yale POP_MASTER,MMR-288,NA,0,DYK-MMR-288,112,Dari,1,2991.531006,33.8639,67.3356,DYK,MMR,Sarab,2209,Miramor,???????,Daykundi,???????,22
15286,Yale POP_MASTER,MMR-298,NA,0,DYK-MMR-298,113,Dari,1,2540.260986,33.8802,67.2752,DYK,MMR,Shaikh Ali,2209,Miramor,???????,Daykundi,???????,22
15287,Yale POP_MASTER,MMR-324,NA,0,DYK-MMR-324,150,Dari,1,3248.964111,33.8519,67.3119,DYK,MMR,Taka To,2209,Miramor,???????,Daykundi,???????,22
15288,Yale POP_MASTER,MMR-340,NA,0,DYK-MMR-340,172,Dari,1,3199.145996,33.8957,67.343,DYK,MMR,Tundak Shaikh Ali,2209,Miramor,???????,Daykundi,???????,22
15289,Yale POP_MASTER,AJN-027,NA,0,GZN-AJN-027,38,Dari,1,3036.993896,33.6513,67.4054,GZN,AJN,Baidak,1116,Ajrestan,???????,Ghazni,????,11
15290,Yale POP_MASTER,AJN-033,NA,0,GZN-AJN-033,195,Pashto,2,2830.881104,33.6627,67.3698,GZN,AJN,Dahan Qoul,1116,Ajrestan,???????,Ghazni,????,11
15291,Yale POP_MASTER,AJN-039,NA,0,GZN-AJN-039,52,Dari,1,2910.221924,33.6593,67.3821,GZN,AJN,Ghoncha Balaq,1116,Ajrestan,???????,Ghazni,????,11
15292,Yale POP_MASTER,AJN-040,NA,0,GZN-AJN-040,273,Pashto,2,2866.537109,33.6279,67.3909,GZN,AJN,Ghor Jak,1116,Ajrestan,???????,Ghazni,????,11
15293,Yale POP_MASTER,MMR-076,NA,0,DYK-MMR-076,612,Dari,1,2654.720947,33.8323,67.1289,DYK,MMR,Ahangaran,2209,Miramor,???????,Daykundi,???????,22
15294,Yale POP_MASTER,MMR-078,NA,0,DYK-MMR-078,111,Dari,1,3448.550049,33.831,67.2189,DYK,MMR,Akhtam,2209,Miramor,???????,Daykundi,???????,22
15295,Yale POP_MASTER,MMR-082,NA,0,DYK-MMR-082,113,Dari,1,2780.116943,33.8742,67.2745,DYK,MMR,Allah Qala,2209,Miramor,???????,Daykundi,???????,22
15296,Yale POP_MASTER,MMR-104,NA,0,DYK-MMR-104,259,Dari,1,2545.092041,33.8667,67.2347,DYK,MMR,Bala Nasir,2209,Miramor,???????,Daykundi,???????,22
15297,Yale POP_MASTER,MMR-107,NA,0,DYK-MMR-107,223,Dari,1,2302.533936,33.8935,67.226,DYK,MMR,Banda,2209,Miramor,???????,Daykundi,???????,22
15298,Yale POP_MASTER,MMR-118,NA,0,DYK-MMR-118,390,Hazaragi,8,2277.197021,33.8977,67.2261,DYK,MMR,Boksa,2209,Miramor,???????,Daykundi,???????,22
15299,Yale POP_MASTER,MMR-119,NA,0,DYK-MMR-119,104,Dari,1,2212.096924,33.9156,67.2223,DYK,MMR,Bom,2209,Miramor,???????,Daykundi,???????,22
15300,Yale POP_MASTER,MMR-124,NA,0,DYK-MMR-124,54,Hazaragi,8,2162.895996,33.9183,67.2228,DYK,MMR,Chah Ahoo,2209,Miramor,???????,Daykundi,???????,22
15301,Yale POP_MASTER,MMR-137,NA,0,DYK-MMR-137,514,Pashto,2,2399.761963,33.8735,67.2285,DYK,MMR,Dahan Saywak,2209,Miramor,???????,Daykundi,???????,22
15302,Yale POP_MASTER,MMR-148,NA,0,DYK-MMR-148,555,Pashto,2,2234.100098,33.8999,67.2296,DYK,MMR,Danda (sharif Abad),2209,Miramor,???????,Daykundi,???????,22
15303,Yale POP_MASTER,MMR-152,NA,0,DYK-MMR-152,294,Dari,1,2891.675049,33.8749,67.2552,DYK,MMR,Darginak,2209,Miramor,???????,Daykundi,???????,22
15304,Yale POP_MASTER,MMR-166,NA,0,DYK-MMR-166,292,Dari,1,2522.957031,33.8852,67.1977,DYK,MMR,Ghawchak,2209,Miramor,???????,Daykundi,???????,22
15305,Yale POP_MASTER,MMR-168,NA,0,DYK-MMR-168,209,Dari,1,2766.730957,33.8322,67.2438,DYK,MMR,Ghujurak,2209,Miramor,???????,Daykundi,???????,22
15306,Yale POP_MASTER,MTN-108,NA,0,GZN-MTN-108,144,Dari,1,2907.075928,33.41,67.4278,GZN,MTN,Basar,1117,Malestan,???????,Ghazni,????,11
15307,Yale POP_MASTER,MTN-115,NA,0,GZN-MTN-115,110,Dari,1,3031.120117,33.5034,67.5184,GZN,MTN,Buzghala Sang,1117,Malestan,???????,Ghazni,????,11
15308,Yale POP_MASTER,MTN-136,NA,0,GZN-MTN-136,190,Dari,1,3113.032959,33.5224,67.5442,GZN,MTN,Dahan Qarghana,1117,Malestan,???????,Ghazni,????,11
15309,Yale POP_MASTER,MTN-145,NA,0,GZN-MTN-145,184,Dari,1,3142.791992,33.5261,67.5722,GZN,MTN,Dewal,1117,Malestan,???????,Ghazni,????,11
15310,Yale POP_MASTER,MTN-152,NA,0,GZN-MTN-152,173,Dari,1,3229.668945,33.5293,67.4566,GZN,MTN,Gho Gha,1117,Malestan,???????,Ghazni,????,11
15311,Yale POP_MASTER,MTN-172,NA,0,GZN-MTN-172,160,Dari,1,2936.118896,33.4481,67.4412,GZN,MTN,Kal Dahi,1117,Malestan,???????,Ghazni,????,11
15312,Yale POP_MASTER,MTN-175,NA,0,GZN-MTN-175,208,Dari,1,2893.227051,33.4347,67.4401,GZN,MTN,Kapash,1117,Malestan,???????,Ghazni,????,11
15313,Yale POP_MASTER,MTN-179,NA,0,GZN-MTN-179,166,Dari,1,2897.333984,33.4253,67.4257,GZN,MTN,Khar Jowi,1117,Malestan,???????,Ghazni,????,11
15314,Yale POP_MASTER,MTN-180,NA,0,GZN-MTN-180,299,Dari,1,3182.572021,33.4948,67.5244,GZN,MTN,Khar Qoul,1117,Malestan,???????,Ghazni,????,11
15315,Yale POP_MASTER,MTN-184,NA,0,GZN-MTN-184,71,Dari,1,3154.060059,33.4873,67.4008,GZN,MTN,Khosh Qadir,1117,Malestan,???????,Ghazni,????,11
15316,Yale POP_MASTER,MTN-189,NA,0,GZN-MTN-189,100,Dari,1,2957.501953,33.4648,67.4529,GZN,MTN,Khoshk Qoul,1117,Malestan,???????,Ghazni,????,11
15317,Yale POP_MASTER,MTN-198,NA,0,GZN-MTN-198,227,Dari,1,2902.708984,33.4409,67.4442,GZN,MTN,Lale Belo Gho,1117,Malestan,???????,Ghazni,????,11
15318,Yale POP_MASTER,MTN-199,NA,0,GZN-MTN-199,228,Dari,1,3206.899902,33.5384,67.4428,GZN,MTN,Lali Dala,1117,Malestan,???????,Ghazni,????,11
15319,Yale POP_MASTER,MTN-200,NA,0,GZN-MTN-200,173,Dari,1,3332.055908,33.4772,67.4251,GZN,MTN,Laze,1117,Malestan,???????,Ghazni,????,11
15320,Yale POP_MASTER,MTN-206,NA,0,GZN-MTN-206,51,Dari,1,3430.891113,33.5242,67.4297,GZN,MTN,Mar Shanda,1117,Malestan,???????,Ghazni,????,11
15321,Yale POP_MASTER,MTN-209,NA,0,GZN-MTN-209,49,Dari,1,3202.147949,33.5327,67.5753,GZN,MTN,Meiyana Sufla,1117,Malestan,???????,Ghazni,????,11
15322,Yale POP_MASTER,MTN-210,NA,0,GZN-MTN-210,256,Dari,1,3159.539063,33.5361,67.4575,GZN,MTN,Mena,1117,Malestan,???????,Ghazni,????,11
15323,Yale POP_MASTER,MTN-233,NA,0,GZN-MTN-233,153,Dari,1,3057.24707,33.5103,67.5288,GZN,MTN,Pai Bom,1117,Malestan,???????,Ghazni,????,11
15324,Yale POP_MASTER,MTN-235,NA,0,GZN-MTN-235,271,Dari,1,2889.325928,33.4314,67.4363,GZN,MTN,Paitow,1117,Malestan,???????,Ghazni,????,11
15325,Yale POP_MASTER,MTN-242,NA,0,GZN-MTN-242,137,Dari,1,3195.820068,33.5172,67.4607,GZN,MTN,Qafzar,1117,Malestan,???????,Ghazni,????,11
