OBJECTID,POPULATION,LANG_CODE,LAT_Y,LON_X,DIST_CODE,PROV_CODE,AFG_UID
9483,233,2,32.5751,67.4084,2406,24,ZBL-SHJ-106
9484,192,2,32.4519,67.3871,2406,24,ZBL-SHJ-016
9485,464,2,32.5727,67.487,2406,24,ZBL-SHJ-067
9486,272,2,32.5874,67.4945,2406,24,ZBL-SHJ-066
9487,146,2,32.4737,67.4087,2406,24,ZBL-SHJ-129
9488,696,2,32.5075,67.4085,2406,24,ZBL-SHJ-065
9489,227,2,32.4711,67.3808,2406,24,ZBL-SHJ-101
9490,831,2,32.6054,67.4428,2406,24,ZBL-SHJ-108
9491,93,2,32.6055,67.3566,2406,24,ZBL-SHJ-077
9492,278,2,32.3839,67.2939,2406,24,ZBL-SHJ-125
9493,209,2,32.3432,67.2836,2406,24,ZBL-SHJ-104
9494,641,2,32.6222,67.4756,2406,24,ZBL-SHJ-150
9495,91,2,32.5793,67.4895,2406,24,ZBL-SHJ-062
9496,225,2,32.4121,67.2542,2406,24,ZBL-SHJ-124
9497,95,2,32.5543,67.4154,2406,24,ZBL-SHJ-165
9498,3163,2,32.507,67.4287,2406,24,ZBL-SHJ-133
9499,1168,2,32.5275,67.4525,2406,24,ZBL-SHJ-045
9500,253,2,32.4443,67.3011,2406,24,ZBL-SHJ-020
9501,759,2,32.5668,67.4318,2406,24,ZBL-SHJ-081
9502,355,2,32.5413,67.456,2406,24,ZBL-SHJ-095
9503,2224,2,32.5207,67.4103,2406,24,ZBL-SHJ-115
9504,458,2,32.5807,67.5089,2406,24,ZBL-SHJ-117
9505,534,2,32.4507,67.3279,2406,24,ZBL-SHJ-052
9506,149,2,32.5105,67.4503,2406,24,ZBL-SHJ-121
9507,1056,2,32.5217,67.4361,2406,24,ZBL-SHJ-105
9508,485,2,32.4691,67.4103,2406,24,ZBL-SHJ-057
9509,141,2,32.5183,67.4557,2406,24,ZBL-SHJ-162
9510,81,2,32.439,67.3007,2406,24,ZBL-SHJ-019
9511,72,2,32.5517,67.4613,2406,24,ZBL-SHJ-018
9512,312,2,32.5695,67.4774,2406,24,ZBL-SHJ-138
9513,201,2,32.5662,67.4381,2406,24,ZBL-SHJ-034
9514,1276,2,32.4978,67.4024,2406,24,ZBL-SHJ-128
9515,278,2,32.5966,67.4072,2406,24,ZBL-SHJ-112
9516,857,2,32.6042,67.41,2406,24,ZBL-SHJ-033
9517,356,2,32.5887,67.4193,2406,24,ZBL-SHJ-050
9518,159,2,32.5691,67.4169,2406,24,ZBL-SHJ-056
9519,3576,2,32.5216,67.4156,2406,24,ZBL-SHJ-174
9520,1429,2,32.4779,67.3747,2406,24,ZBL-SHJ-141
9521,172,2,32.5984,67.4319,2406,24,ZBL-SHJ-130
9522,153,2,32.456,67.3915,2406,24,ZBL-SHJ-160
9523,672,2,32.525,67.4212,2406,24,ZBL-SHJ-090
9524,211,2,32.4877,67.3827,2406,24,ZBL-SHJ-136
9525,145,2,32.6018,67.4925,2406,24,ZBL-SHJ-071
9526,189,2,32.5932,67.5037,2406,24,ZBL-SHJ-149
9527,304,2,32.5135,67.4291,2406,24,ZBL-SHJ-005
9528,445,2,32.564,67.4033,2406,24,ZBL-SHJ-024
9529,491,2,32.634,67.4637,2406,24,ZBL-SHJ-139
9530,186,2,32.5794,67.3078,2406,24,ZBL-SHJ-144
9531,200,2,32.3605,67.2703,2406,24,ZBL-SHJ-048
9532,540,2,32.3282,67.3033,2406,24,ZBL-SHJ-058
9533,100,2,32.636,67.3972,2406,24,ZBL-SHJ-142
9534,92,2,32.5932,67.3277,2406,24,ZBL-SHJ-113
9535,56,2,32.5876,67.3241,2406,24,ZBL-SHJ-119
9536,151,2,32.5237,67.2673,2406,24,ZBL-SHJ-131
9537,732,2,32.6365,67.4788,2406,24,ZBL-SHJ-032
9538,226,2,32.3759,67.2777,2406,24,ZBL-SHJ-061
9539,421,9,32.4821,67.2279,2406,24,ZBL-SHJ-134
9540,45,2,32.3661,67.299,2406,24,ZBL-SHJ-064
9541,87,2,32.5527,67.2959,2406,24,ZBL-SHJ-111
9542,158,2,32.4884,67.2312,2406,24,ZBL-SHJ-035
9543,613,2,32.3525,67.255,2406,24,ZBL-SHJ-153
9544,172,2,32.5982,67.3504,2406,24,ZBL-SHJ-029
9545,237,2,32.552,67.2863,2406,24,ZBL-SHJ-036
9546,307,2,32.5525,67.2673,2402,24,ZBL-AG2-119
9547,165,9,32.6586,67.294,2402,24,ZBL-AG2-125
9548,66,9,32.6552,67.272,2402,24,ZBL-AG2-126
9549,281,2,32.408,67.4539,2406,24,ZBL-SHJ-039
9550,57,2,32.38,67.4563,2406,24,ZBL-SHJ-017
9551,636,2,32.3621,67.381,2406,24,ZBL-SHJ-099
9552,472,2,32.3366,67.3574,2406,24,ZBL-SHJ-137
9553,182,2,32.3487,67.3727,2406,24,ZBL-SHJ-093
9554,54,2,32.4138,67.5411,2406,24,ZBL-SHJ-083
9555,476,2,32.2589,67.3624,2406,24,ZBL-SHJ-037
9556,354,2,32.4651,67.5321,2406,24,ZBL-SHJ-076
9557,328,2,32.3146,67.4082,2406,24,ZBL-SHJ-044
9558,138,2,32.4113,67.529,2406,24,ZBL-SHJ-132
9559,207,2,32.4747,67.5416,2406,24,ZBL-SHJ-075
9560,100,2,32.359,67.447,2406,24,ZBL-SHJ-176
9561,385,2,32.4432,67.4702,2406,24,ZBL-SHJ-155
9562,169,2,32.3395,67.42,2406,24,ZBL-SHJ-120
9563,131,2,32.5353,67.6023,2406,24,ZBL-SHJ-013
9564,33,2,32.4002,67.5217,2406,24,ZBL-SHJ-006
9565,397,2,32.3915,67.4286,2406,24,ZBL-SHJ-088
9566,164,2,32.4116,67.4972,2406,24,ZBL-SHJ-030
9567,121,2,32.354,67.431,2406,24,ZBL-SHJ-014
9568,388,2,32.2814,67.3399,2406,24,ZBL-SHJ-051
9569,45,2,32.3871,67.5167,2406,24,ZBL-SHJ-156
9570,391,2,32.3806,67.4289,2406,24,ZBL-SHJ-043
9571,50,2,32.4056,67.5404,2406,24,ZBL-SHJ-072
9572,721,2,32.3756,67.3857,2406,24,ZBL-SHJ-110
9573,340,2,32.2833,67.377,2406,24,ZBL-SHJ-097
9574,40,2,32.3978,67.5069,2406,24,ZBL-SHJ-146
9575,290,2,32.3987,67.4723,2406,24,ZBL-SHJ-040
9576,292,2,32.4565,67.5244,2406,24,ZBL-SHJ-074
9577,121,2,32.5323,67.5899,2406,24,ZBL-SHJ-151
9578,97,2,32.4343,67.4267,2406,24,ZBL-SHJ-054
9579,691,2,32.5166,67.5438,2406,24,ZBL-SHJ-078
9649,50,2,32.3769,67.0369,2401,24,ZBL-QLT-098
9650,739,2,32.3075,67.2003,2401,24,ZBL-QLT-071
9651,437,2,32.2938,67.1793,2401,24,ZBL-QLT-066
9652,516,2,32.2828,67.1481,2401,24,ZBL-QLT-089
9653,153,2,32.2975,67.1909,2401,24,ZBL-QLT-007
9654,225,2,32.3603,66.945,2402,24,ZBL-AG2-142
9655,1192,2,32.5552,67.0375,2402,24,ZBL-AG2-127
9656,400,2,32.5548,67.0397,2402,24,ZBL-AG2-128
9657,100,2,32.4319,66.9417,2402,24,ZBL-AG2-129
9658,75,2,32.4462,66.9551,2402,24,ZBL-AG2-131
9659,1200,2,32.4414,66.9264,2402,24,ZBL-AG2-132
9660,750,2,32.5014,66.9472,2402,24,ZBL-AG2-137
9661,150,2,32.5206,66.9786,2402,24,ZBL-AG2-138
9662,300,2,32.5656,67.0206,2402,24,ZBL-AG2-139
9663,225,2,32.63,67.0422,2402,24,ZBL-AG2-140
9664,500,2,32.6042,67.0714,2402,24,ZBL-AG2-141
9726,250,2,32.705,67.157,2402,24,ZBL-AG2-143
9727,500,2,32.6977,67.1491,2402,24,ZBL-AG2-144
9728,2500,1,32.8395,67.0738,2407,24,ZBL-KAF-085
9729,500,2,32.8383,67.0747,2407,24,ZBL-KAF-086
9730,250,2,32.776,67.283,2407,24,ZBL-KAF-087
9731,190,2,32.7631,67.2011,2407,24,ZBL-KAF-088
9732,250,2,32.754,67.192,2407,24,ZBL-KAF-089
9733,250,2,32.743,67.205,2407,24,ZBL-KAF-090
9734,250,2,32.733,67.183,2407,24,ZBL-KAF-091
9735,250,2,32.713,67.17,2407,24,ZBL-KAF-092
9736,250,2,32.7665,67.2333,2407,24,ZBL-KAF-093
9737,200,2,32.764,67.249,2407,24,ZBL-KAF-094
9738,250,2,32.7686,67.2618,2407,24,ZBL-KAF-095
9739,250,2,32.776,67.272,2407,24,ZBL-KAF-096
9740,250,2,32.7839,67.289,2407,24,ZBL-KAF-097
9741,500,2,32.789,67.285,2407,24,ZBL-KAF-098
9742,250,2,32.799,67.2869,2407,24,ZBL-KAF-099
9743,250,2,32.8152,67.3,2407,24,ZBL-KAF-100
9744,250,2,32.823,67.2936,2407,24,ZBL-KAF-101
9745,200,2,32.831,67.2926,2407,24,ZBL-KAF-102
9746,400,2,32.8536,67.277,2407,24,ZBL-KAF-103
9747,400,2,32.861,67.291,2407,24,ZBL-KAF-104
9748,250,2,32.8677,67.304,2407,24,ZBL-KAF-105
9749,200,2,32.8699,67.3192,2407,24,ZBL-KAF-106
9750,200,2,32.878,67.3101,2407,24,ZBL-KAF-107
9751,200,2,32.891,67.318,2407,24,ZBL-KAF-108
9752,250,2,32.898,67.3176,2407,24,ZBL-KAF-109
9753,200,2,32.9171,67.3138,2407,24,ZBL-KAF-110
9754,200,2,32.931,67.286,2407,24,ZBL-KAF-111
9755,350,2,32.954,67.178,2407,24,ZBL-KAF-116
9756,200,2,32.916,67.1499,2407,24,ZBL-KAF-117
9757,450,2,32.891,67.124,2407,24,ZBL-KAF-118
9758,500,2,32.872,67.113,2407,24,ZBL-KAF-119
9759,500,2,32.8579,67.1109,2407,24,ZBL-KAF-120
9760,400,2,32.837,67.109,2407,24,ZBL-KAF-121
9761,200,2,32.819,67.0097,2407,24,ZBL-KAF-122
9762,250,2,32.815,67.0886,2407,24,ZBL-KAF-123
9763,300,2,32.813,67.071,2407,24,ZBL-KAF-124
9764,350,2,32.815,67.0591,2407,24,ZBL-KAF-125
9765,300,2,32.7995,67.076,2407,24,ZBL-KAF-126
9766,250,2,32.804,67.052,2407,24,ZBL-KAF-127
9767,300,2,32.805,67.038,2407,24,ZBL-KAF-128
9768,350,2,32.792,67.041,2407,24,ZBL-KAF-129
9769,200,2,32.778,67.0411,2407,24,ZBL-KAF-130
9770,100,2,32.785,67.026,2407,24,ZBL-KAF-131
9798,220,9,32.1362,67.4921,2411,24,ZBL-NBR-017
9799,198,2,32.2247,67.6024,2411,24,ZBL-NBR-018
9800,1324,2,32.3541,67.7082,2411,24,ZBL-NBR-020
9801,154,2,32.1476,67.4934,2411,24,ZBL-NBR-023
9802,138,2,32.3091,67.6054,2411,24,ZBL-NBR-024
9803,75,2,32.2908,67.5182,2411,24,ZBL-NBR-025
9804,223,2,32.1558,67.5292,2411,24,ZBL-NBR-026
9805,137,2,32.2743,67.4743,2411,24,ZBL-NBR-028
9806,193,9,32.2063,67.7,2411,24,ZBL-NBR-029
9807,67,2,32.383,67.6912,2411,24,ZBL-NBR-030
9808,200,2,32.2207,67.6174,2411,24,ZBL-NBR-034
9809,576,2,32.2076,67.6638,2411,24,ZBL-NBR-036
9810,178,2,32.2717,67.4391,2411,24,ZBL-NBR-040
9811,162,2,32.2455,67.4918,2411,24,ZBL-NBR-041
9812,140,9,32.2415,67.5088,2411,24,ZBL-NBR-042
9813,396,2,32.3583,67.7167,2411,24,ZBL-NBR-043
9814,434,2,32.3946,67.677,2411,24,ZBL-NBR-046
9815,723,2,32.3811,67.6806,2411,24,ZBL-NBR-047
9816,81,2,32.1961,67.5663,2411,24,ZBL-NBR-049
9817,43,2,32.2335,67.6239,2411,24,ZBL-NBR-050
9818,93,2,32.1497,67.5409,2411,24,ZBL-NBR-051
9819,34,2,32.1894,67.6218,2411,24,ZBL-NBR-053
9820,206,2,32.4362,67.6433,2411,24,ZBL-NBR-054
9821,68,2,32.1799,67.6332,2411,24,ZBL-NBR-055
9822,158,9,32.0645,67.5959,2411,24,ZBL-NBR-056
9823,117,2,32.3504,67.6902,2411,24,ZBL-NBR-057
9824,144,2,32.2238,67.6371,2411,24,ZBL-NBR-058
9825,155,9,32.1658,67.6591,2411,24,ZBL-NBR-059
9826,769,9,32.2053,67.4661,2411,24,ZBL-NBR-060
9827,97,2,32.3771,67.6843,2411,24,ZBL-NBR-062
9828,189,9,32.1354,67.5805,2411,24,ZBL-NBR-063
9829,280,2,32.1708,67.6544,2411,24,ZBL-NBR-064
9830,142,2,32.2534,67.6818,2411,24,ZBL-NBR-065
9831,64,9,32.2536,67.524,2411,24,ZBL-NBR-066
9832,47,2,32.2892,67.5641,2411,24,ZBL-NBR-067
9833,166,2,32.3059,67.6198,2411,24,ZBL-NBR-073
9834,495,2,32.2398,67.7112,2411,24,ZBL-NBR-074
9835,175,2,32.1584,67.5332,2411,24,ZBL-NBR-075
9836,431,2,32.1681,67.606,2411,24,ZBL-NBR-076
9837,154,2,32.1985,67.6525,2411,24,ZBL-NBR-077
9838,54,2,32.3205,67.5474,2411,24,ZBL-NBR-079
9840,25,2,32.3872,67.6575,2411,24,ZBL-NBR-081
9841,353,9,32.2082,67.6152,2411,24,ZBL-NBR-083
9842,422,2,32.2248,67.6445,2411,24,ZBL-NBR-084
9843,66,2,32.382,67.5822,2411,24,ZBL-NBR-085
9844,158,2,32.1407,67.5849,2411,24,ZBL-NBR-086
9846,493,2,32.2101,67.6307,2411,24,ZBL-NBR-089
9847,121,2,32.3157,67.645,2411,24,ZBL-NBR-090
9848,408,9,32.1991,67.7062,2411,24,ZBL-NBR-091
9849,110,2,32.1366,67.5351,2411,24,ZBL-NBR-092
9850,231,9,32.1849,67.5643,2411,24,ZBL-NBR-093
9851,192,2,32.4234,67.6634,2411,24,ZBL-NBR-094
9852,121,2,32.3513,67.6996,2411,24,ZBL-NBR-095
9853,188,2,32.3873,67.6768,2411,24,ZBL-NBR-097
9854,96,2,32.1458,67.5381,2411,24,ZBL-NBR-098
9855,140,2,32.1581,67.5214,2411,24,ZBL-NBR-099
9856,818,2,32.4006,67.6859,2411,24,ZBL-NBR-100
9857,163,2,32.3257,67.5543,2411,24,ZBL-NBR-101
9858,194,2,32.3121,67.6402,2411,24,ZBL-NBR-102
9859,25,2,32.3085,67.6012,2411,24,ZBL-NBR-104
9860,188,2,32.1767,67.5822,2411,24,ZBL-NBR-105
9861,154,2,32.4058,67.6037,2411,24,ZBL-NBR-106
9862,72,2,32.3944,67.5937,2411,24,ZBL-NBR-107
9863,366,2,32.2751,67.5449,2411,24,ZBL-NBR-108
9864,66,2,32.302,67.587,2411,24,ZBL-NBR-109
9865,379,2,32.4603,67.6654,2411,24,ZBL-NBR-110
9866,295,2,32.3694,67.7087,2411,24,ZBL-NBR-111
9867,302,9,32.2348,67.6912,2411,24,ZBL-NBR-112
9868,745,9,32.1597,67.6742,2411,24,ZBL-NBR-114
9869,234,2,32.3775,67.673,2411,24,ZBL-NBR-115
9870,108,2,32.4019,67.6774,2411,24,ZBL-NBR-116
9871,324,2,32.3925,67.6826,2411,24,ZBL-NBR-117
9872,270,2,32.4521,67.66,2411,24,ZBL-NBR-120
9873,203,2,32.3631,67.6843,2411,24,ZBL-NBR-121
9874,131,9,32.1542,67.6891,2411,24,ZBL-NBR-124
9875,135,2,32.3591,67.694,2411,24,ZBL-NBR-125
9876,1043,2,32.2123,67.6331,2411,24,ZBL-NBR-126
9877,100,2,32.296,67.4847,2411,24,ZBL-NBR-127
9878,128,2,32.0843,67.7917,2410,24,ZBL-SMZ-075
9879,262,2,32.0964,67.7588,2410,24,ZBL-SMZ-084
9880,277,2,32.0952,67.6828,2410,24,ZBL-SMZ-101
9881,130,2,32.0957,67.6704,2410,24,ZBL-SMZ-105
9882,66,2,32.0918,67.6617,2410,24,ZBL-SMZ-108
9883,416,2,32.067,67.7663,2410,24,ZBL-SMZ-136
9884,278,2,32.0666,67.6158,2410,24,ZBL-SMZ-139
9885,103,2,32.0693,67.8278,2410,24,ZBL-SMZ-157
9886,89,2,32.0612,67.63,2410,24,ZBL-SMZ-158
9887,98,2,32.0718,67.8015,2410,24,ZBL-SMZ-173
9888,260,2,32.0865,67.6896,2410,24,ZBL-SMZ-177
9889,171,2,32.0751,67.7456,2410,24,ZBL-SMZ-187
9890,510,2,32.1251,67.8032,2410,24,ZBL-SMZ-212
9891,299,2,32.0725,67.7917,2410,24,ZBL-SMZ-221
9892,109,2,32.0762,67.6764,2410,24,ZBL-SMZ-223
9893,98,2,32.0974,67.7035,2410,24,ZBL-SMZ-238
9894,533,2,32.079,67.6257,2410,24,ZBL-SMZ-246
9895,324,2,32.1043,67.7058,2410,24,ZBL-SMZ-262
9896,154,2,32.1149,67.7269,2410,24,ZBL-SMZ-279
9897,40,2,32.0809,67.7312,2410,24,ZBL-SMZ-281
9898,662,2,32.2706,67.4231,2406,24,ZBL-SHJ-122
9899,371,2,32.2225,67.3869,2406,24,ZBL-SHJ-031
9921,115,2,32.11764,66.92984,2401,24,ZBL-QLT-149
9922,381,2,32.1602,66.86514,2401,24,ZBL-QLT-151
9925,103,2,32.05123,66.88364,2401,24,ZBL-QLT-148
9930,391,2,32.11984,66.8264,2401,24,ZBL-QLT-152
9935,112,2,32.11901,66.94526,2401,24,ZBL-QLT-155
9939,26,2,31.98507,66.75667,2404,24,ZBL-TWJ-149
9941,204,2,32.1932,66.989,2401,24,ZBL-QLT-086
9942,511,2,32.183,67.0153,2401,24,ZBL-QLT-051
9943,546,2,32.1864,67.0219,2401,24,ZBL-QLT-054
9944,408,2,32.1507,66.9838,2401,24,ZBL-QLT-067
9945,179,2,32.1892,67.0075,2401,24,ZBL-QLT-030
9946,637,2,32.1726,66.9949,2401,24,ZBL-QLT-091
9947,270,2,32.2665,67.1409,2401,24,ZBL-QLT-045
9948,161,2,32.2294,67.0885,2401,24,ZBL-QLT-074
9949,319,2,32.2753,67.1371,2401,24,ZBL-QLT-068
9950,158,2,32.2062,67.06,2401,24,ZBL-QLT-042
9951,176,2,32.2021,67.0577,2401,24,ZBL-QLT-055
9952,458,2,32.2145,67.0883,2401,24,ZBL-QLT-047
9953,58,2,32.2028,67.0704,2401,24,ZBL-QLT-094
9954,776,2,32.214,67.0512,2401,24,ZBL-QLT-062
9955,53,2,32.2576,67.1301,2401,24,ZBL-QLT-008
9956,549,2,32.243,67.1241,2401,24,ZBL-QLT-048
9957,1135,2,32.1862,67.0573,2401,24,ZBL-QLT-021
9958,128,2,32.2172,67.1138,2401,24,ZBL-QLT-053
9959,150,2,32.3636,66.8558,2402,24,ZBL-AG2-136
9960,150,2,32.0912,66.8913,2401,24,ZBL-QLT-058
9961,79,2,32.0849,66.9052,2401,24,ZBL-QLT-057
9962,103,2,32.1225,66.9202,2401,24,ZBL-QLT-088
9963,132,2,32.114,66.9244,2401,24,ZBL-QLT-073
9964,162,2,32.1017,66.915,2401,24,ZBL-QLT-061
9965,67,2,32.0977,66.9216,2401,24,ZBL-QLT-029
9966,1029,2,32.1155,66.9176,2401,24,ZBL-QLT-032
9967,186,2,32.1065,66.9236,2401,24,ZBL-QLT-012
9968,812,2,32.1218,66.9281,2401,24,ZBL-QLT-010
9969,89,2,32.1282,66.9168,2401,24,ZBL-QLT-087
9970,105,2,32.0934,66.9068,2401,24,ZBL-QLT-050
9971,9900,2,32.1059,66.9039,2401,24,ZBL-QLT-096
9972,3060,2,32.1104,66.9185,2401,24,ZBL-QLT-083
9973,805,2,32.1178,66.9101,2401,24,ZBL-QLT-084
9974,104,2,32.0534,66.8733,2401,24,ZBL-QLT-059
9975,281,2,32.148,66.8472,2401,24,ZBL-QLT-079
9976,88,2,32.0781,66.861,2401,24,ZBL-QLT-014
9977,358,2,32.0675,66.8781,2401,24,ZBL-QLT-011
9978,52,2,32.061,66.887,2401,24,ZBL-QLT-037
9979,436,2,32.0823,66.8783,2401,24,ZBL-QLT-024
9980,59,2,32.01,66.837,2401,24,ZBL-QLT-016
9981,116,2,32.113,66.827,2401,24,ZBL-QLT-069
9982,102,2,32.1311,66.9463,2401,24,ZBL-QLT-076
9983,110,2,32.165,66.934,2401,24,ZBL-QLT-019
9984,369,2,32.1267,66.9582,2401,24,ZBL-QLT-075
9985,12,2,32.0929,66.8393,2401,24,ZBL-QLT-041
9986,35,1,32.1031,66.8565,2401,24,ZBL-QLT-092
9987,56,2,32.1302,66.8427,2401,24,ZBL-QLT-025
9988,426,2,32.1054,66.9571,2401,24,ZBL-QLT-043
